unit_id,unit_code,canonical_name,organization_type,unit_level,source_ref,valid_from,valid_to,registry_version,qa_confidence
1173,OTH_STNMT_GLA,Sở Tài nguyên và Môi trường Gia Lai,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1174,OTH_SNV_GLA,Sở Nội vụ Gia Lai,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1175,OTH_UBND_LD,Ủy ban nhân dân Lâm Đồng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1176,OTH_BHXH_LD,Bảo hiểm Xã hội Lâm Đồng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1177,OTH_SYT_LD,Sở Y tế Lâm Đồng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1178,OTH_SGD_LD,Sở Giáo dục và Đào tạo Lâm Đồng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1179,OTH_STC_LD,Sở Tài chính Lâm Đồng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1180,OTH_STP_LD,Sở Tư pháp Lâm Đồng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1181,OTH_SKH_LD,Sở Kế hoạch và Đầu tư Lâm Đồng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1182,OTH_SXD_LD,Sở Xây dựng Lâm Đồng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1183,OTH_STNMT_LD,Sở Tài nguyên và Môi trường Lâm Đồng,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1184,OTH_SNV_LD,Sở Nội vụ Lâm Đồng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1185,OTH_UBND_KT,Ủy ban nhân dân Kon Tum,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1186,OTH_BHXH_KT,Bảo hiểm Xã hội Kon Tum,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1187,OTH_SYT_KT,Sở Y tế Kon Tum,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1188,OTH_SGD_KT,Sở Giáo dục và Đào tạo Kon Tum,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1189,OTH_STC_KT,Sở Tài chính Kon Tum,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1190,OTH_STP_KT,Sở Tư pháp Kon Tum,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1191,OTH_SKH_KT,Sở Kế hoạch và Đầu tư Kon Tum,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1192,OTH_SXD_KT,Sở Xây dựng Kon Tum,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1193,OTH_STNMT_KT,Sở Tài nguyên và Môi trường Kon Tum,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1194,OTH_SNV_KT,Sở Nội vụ Kon Tum,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1195,OTH_UBND_DNO,Ủy ban nhân dân Đắk Nông,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1196,OTH_BHXH_DNO,Bảo hiểm Xã hội Đắk Nông,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1197,OTH_SYT_DNO,Sở Y tế Đắk Nông,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1198,OTH_SGD_DNO,Sở Giáo dục và Đào tạo Đắk Nông,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1199,OTH_STC_DNO,Sở Tài chính Đắk Nông,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1200,OTH_STP_DNO,Sở Tư pháp Đắk Nông,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1201,OTH_SKH_DNO,Sở Kế hoạch và Đầu tư Đắk Nông,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1202,OTH_SXD_DNO,Sở Xây dựng Đắk Nông,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1203,OTH_STNMT_DNO,Sở Tài nguyên và Môi trường Đắk Nông,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1204,OTH_SNV_DNO,Sở Nội vụ Đắk Nông,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1205,OTH_UBND_KHA,Ủy ban nhân dân Khánh Hòa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1206,OTH_BHXH_KHA,Bảo hiểm Xã hội Khánh Hòa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1207,OTH_SYT_KHA,Sở Y tế Khánh Hòa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1208,OTH_SGD_KHA,Sở Giáo dục và Đào tạo Khánh Hòa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1209,OTH_STC_KHA,Sở Tài chính Khánh Hòa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1210,OTH_STP_KHA,Sở Tư pháp Khánh Hòa,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1211,OTH_SKH_KHA,Sở Kế hoạch và Đầu tư Khánh Hòa,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1212,OTH_SXD_KHA,Sở Xây dựng Khánh Hòa,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1213,OTH_STNMT_KHA,Sở Tài nguyên và Môi trường Khánh Hòa,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1214,OTH_SNV_KHA,Sở Nội vụ Khánh Hòa,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1215,OTH_UBND_BTN,Ủy ban nhân dân Bình Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1216,OTH_BHXH_BTN,Bảo hiểm Xã hội Bình Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1217,OTH_SYT_BTN,Sở Y tế Bình Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1218,OTH_SGD_BTN,Sở Giáo dục và Đào tạo Bình Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1219,OTH_STC_BTN,Sở Tài chính Bình Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1220,OTH_STP_BTN,Sở Tư pháp Bình Thuận,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1221,OTH_SKH_BTN,Sở Kế hoạch và Đầu tư Bình Thuận,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1222,OTH_SXD_BTN,Sở Xây dựng Bình Thuận,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1223,OTH_STNMT_BTN,Sở Tài nguyên và Môi trường Bình Thuận,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1224,OTH_SNV_BTN,Sở Nội vụ Bình Thuận,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1225,OTH_UBND_NTN,Ủy ban nhân dân Ninh Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1226,OTH_BHXH_NTN,Bảo hiểm Xã hội Ninh Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1227,OTH_SYT_NTN,Sở Y tế Ninh Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1228,OTH_SGD_NTN,Sở Giáo dục và Đào tạo Ninh Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1229,OTH_STC_NTN,Sở Tài chính Ninh Thuận,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1230,OTH_STP_NTN,Sở Tư pháp Ninh Thuận,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1231,OTH_SKH_NTN,Sở Kế hoạch và Đầu tư Ninh Thuận,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1232,OTH_SXD_NTN,Sở Xây dựng Ninh Thuận,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1233,OTH_STNMT_NTN,Sở Tài nguyên và Môi trường Ninh Thuận,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1234,OTH_SNV_NTN,Sở Nội vụ Ninh Thuận,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1235,OTH_UBND_PY,Ủy ban nhân dân Phú Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1236,OTH_BHXH_PY,Bảo hiểm Xã hội Phú Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1237,OTH_SYT_PY,Sở Y tế Phú Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1238,OTH_SGD_PY,Sở Giáo dục và Đào tạo Phú Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1239,OTH_STC_PY,Sở Tài chính Phú Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1240,OTH_STP_PY,Sở Tư pháp Phú Yên,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1241,OTH_SKH_PY,Sở Kế hoạch và Đầu tư Phú Yên,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1242,OTH_SXD_PY,Sở Xây dựng Phú Yên,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1243,OTH_STNMT_PY,Sở Tài nguyên và Môi trường Phú Yên,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1244,OTH_SNV_PY,Sở Nội vụ Phú Yên,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1245,OTH_UBND_BDH,Ủy ban nhân dân Bình Định,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1246,OTH_BHXH_BDH,Bảo hiểm Xã hội Bình Định,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1247,OTH_SYT_BDH,Sở Y tế Bình Định,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1248,OTH_SGD_BDH,Sở Giáo dục và Đào tạo Bình Định,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1249,OTH_STC_BDH,Sở Tài chính Bình Định,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1250,OTH_STP_BDH,Sở Tư pháp Bình Định,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1251,OTH_SKH_BDH,Sở Kế hoạch và Đầu tư Bình Định,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1252,OTH_SXD_BDH,Sở Xây dựng Bình Định,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1253,OTH_STNMT_BDH,Sở Tài nguyên và Môi trường Bình Định,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1254,OTH_SNV_BDH,Sở Nội vụ Bình Định,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1255,OTH_UBND_QNG,Ủy ban nhân dân Quảng Ngãi,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1256,OTH_BHXH_QNG,Bảo hiểm Xã hội Quảng Ngãi,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1257,OTH_SYT_QNG,Sở Y tế Quảng Ngãi,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1258,OTH_SGD_QNG,Sở Giáo dục và Đào tạo Quảng Ngãi,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1259,OTH_STC_QNG,Sở Tài chính Quảng Ngãi,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1260,OTH_STP_QNG,Sở Tư pháp Quảng Ngãi,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1261,OTH_SKH_QNG,Sở Kế hoạch và Đầu tư Quảng Ngãi,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1262,OTH_SXD_QNG,Sở Xây dựng Quảng Ngãi,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1263,OTH_STNMT_QNG,Sở Tài nguyên và Môi trường Quảng Ngãi,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1264,OTH_SNV_QNG,Sở Nội vụ Quảng Ngãi,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1265,OTH_UBND_QNA,Ủy ban nhân dân Quảng Nam,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1266,OTH_BHXH_QNA,Bảo hiểm Xã hội Quảng Nam,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1267,OTH_SYT_QNA,Sở Y tế Quảng Nam,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1268,OTH_SGD_QNA,Sở Giáo dục và Đào tạo Quảng Nam,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1269,OTH_STC_QNA,Sở Tài chính Quảng Nam,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1270,OTH_STP_QNA,Sở Tư pháp Quảng Nam,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1271,OTH_SKH_QNA,Sở Kế hoạch và Đầu tư Quảng Nam,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1272,OTH_SXD_QNA,Sở Xây dựng Quảng Nam,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1273,OTH_STNMT_QNA,Sở Tài nguyên và Môi trường Quảng Nam,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1274,OTH_SNV_QNA,Sở Nội vụ Quảng Nam,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1275,OTH_UBND_TTH,Ủy ban nhân dân Thừa Thiên Huế,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1276,OTH_BHXH_TTH,Bảo hiểm Xã hội Thừa Thiên Huế,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1277,OTH_SYT_TTH,Sở Y tế Thừa Thiên Huế,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1278,OTH_SGD_TTH,Sở Giáo dục và Đào tạo Thừa Thiên Huế,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1279,OTH_STC_TTH,Sở Tài chính Thừa Thiên Huế,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1280,OTH_STP_TTH,Sở Tư pháp Thừa Thiên Huế,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1281,OTH_SKH_TTH,Sở Kế hoạch và Đầu tư Thừa Thiên Huế,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1282,OTH_SXD_TTH,Sở Xây dựng Thừa Thiên Huế,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1283,OTH_STNMT_TTH,Sở Tài nguyên và Môi trường Thừa Thiên Huế,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1284,OTH_SNV_TTH,Sở Nội vụ Thừa Thiên Huế,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1285,OTH_UBND_QTR,Ủy ban nhân dân Quảng Trị,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1286,OTH_BHXH_QTR,Bảo hiểm Xã hội Quảng Trị,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1287,OTH_SYT_QTR,Sở Y tế Quảng Trị,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1288,OTH_SGD_QTR,Sở Giáo dục và Đào tạo Quảng Trị,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1289,OTH_STC_QTR,Sở Tài chính Quảng Trị,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1290,OTH_STP_QTR,Sở Tư pháp Quảng Trị,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1291,OTH_SKH_QTR,Sở Kế hoạch và Đầu tư Quảng Trị,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1292,OTH_SXD_QTR,Sở Xây dựng Quảng Trị,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1293,OTH_STNMT_QTR,Sở Tài nguyên và Môi trường Quảng Trị,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1294,OTH_SNV_QTR,Sở Nội vụ Quảng Trị,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1295,OTH_UBND_QBI,Ủy ban nhân dân Quảng Bình,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1296,OTH_BHXH_QBI,Bảo hiểm Xã hội Quảng Bình,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1297,OTH_SYT_QBI,Sở Y tế Quảng Bình,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1298,OTH_SGD_QBI,Sở Giáo dục và Đào tạo Quảng Bình,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1299,OTH_STC_QBI,Sở Tài chính Quảng Bình,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1300,OTH_STP_QBI,Sở Tư pháp Quảng Bình,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1301,OTH_SKH_QBI,Sở Kế hoạch và Đầu tư Quảng Bình,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1302,OTH_SXD_QBI,Sở Xây dựng Quảng Bình,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1303,OTH_STNMT_QBI,Sở Tài nguyên và Môi trường Quảng Bình,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1304,OTH_SNV_QBI,Sở Nội vụ Quảng Bình,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1305,OTH_UBND_HT,Ủy ban nhân dân Hà Tĩnh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1306,OTH_BHXH_HT,Bảo hiểm Xã hội Hà Tĩnh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1307,OTH_SYT_HT,Sở Y tế Hà Tĩnh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1308,OTH_SGD_HT,Sở Giáo dục và Đào tạo Hà Tĩnh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1309,OTH_STC_HT,Sở Tài chính Hà Tĩnh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1310,OTH_STP_HT,Sở Tư pháp Hà Tĩnh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1311,OTH_SKH_HT,Sở Kế hoạch và Đầu tư Hà Tĩnh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1312,OTH_SXD_HT,Sở Xây dựng Hà Tĩnh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1313,OTH_STNMT_HT,Sở Tài nguyên và Môi trường Hà Tĩnh,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1314,OTH_SNV_HT,Sở Nội vụ Hà Tĩnh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1315,OTH_UBND_NA,Ủy ban nhân dân Nghệ An,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1316,OTH_BHXH_NA,Bảo hiểm Xã hội Nghệ An,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1317,OTH_SYT_NA,Sở Y tế Nghệ An,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1318,OTH_SGD_NA,Sở Giáo dục và Đào tạo Nghệ An,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1319,OTH_STC_NA,Sở Tài chính Nghệ An,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1320,OTH_STP_NA,Sở Tư pháp Nghệ An,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1321,OTH_SKH_NA,Sở Kế hoạch và Đầu tư Nghệ An,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1322,OTH_SXD_NA,Sở Xây dựng Nghệ An,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1323,OTH_STNMT_NA,Sở Tài nguyên và Môi trường Nghệ An,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1324,OTH_SNV_NA,Sở Nội vụ Nghệ An,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1325,OTH_UBND_TH,Ủy ban nhân dân Thanh Hóa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1326,OTH_BHXH_TH,Bảo hiểm Xã hội Thanh Hóa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1327,OTH_SYT_TH,Sở Y tế Thanh Hóa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1328,OTH_SGD_TH,Sở Giáo dục và Đào tạo Thanh Hóa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1329,OTH_STC_TH,Sở Tài chính Thanh Hóa,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1330,OTH_STP_TH,Sở Tư pháp Thanh Hóa,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1331,OTH_SKH_TH,Sở Kế hoạch và Đầu tư Thanh Hóa,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1332,OTH_SXD_TH,Sở Xây dựng Thanh Hóa,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1333,OTH_STNMT_TH,Sở Tài nguyên và Môi trường Thanh Hóa,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1334,OTH_SNV_TH,Sở Nội vụ Thanh Hóa,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1335,OTH_UBND_QNH,Ủy ban nhân dân Quảng Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1336,OTH_BHXH_QNH,Bảo hiểm Xã hội Quảng Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1337,OTH_SYT_QNH,Sở Y tế Quảng Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1338,OTH_SGD_QNH,Sở Giáo dục và Đào tạo Quảng Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1339,OTH_STC_QNH,Sở Tài chính Quảng Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1340,OTH_STP_QNH,Sở Tư pháp Quảng Ninh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1341,OTH_SKH_QNH,Sở Kế hoạch và Đầu tư Quảng Ninh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1342,OTH_SXD_QNH,Sở Xây dựng Quảng Ninh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1343,OTH_STNMT_QNH,Sở Tài nguyên và Môi trường Quảng Ninh,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1344,OTH_SNV_QNH,Sở Nội vụ Quảng Ninh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1345,OTH_UBND_HD,Ủy ban nhân dân Hải Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1346,OTH_BHXH_HD,Bảo hiểm Xã hội Hải Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1347,OTH_SYT_HD,Sở Y tế Hải Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1348,OTH_SGD_HD,Sở Giáo dục và Đào tạo Hải Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1349,OTH_STC_HD,Sở Tài chính Hải Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1350,OTH_STP_HD,Sở Tư pháp Hải Dương,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1351,OTH_SKH_HD,Sở Kế hoạch và Đầu tư Hải Dương,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1352,OTH_SXD_HD,Sở Xây dựng Hải Dương,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1353,OTH_STNMT_HD,Sở Tài nguyên và Môi trường Hải Dương,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1354,OTH_SNV_HD,Sở Nội vụ Hải Dương,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1355,OTH_UBND_HY,Ủy ban nhân dân Hưng Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1356,OTH_BHXH_HY,Bảo hiểm Xã hội Hưng Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1357,OTH_SYT_HY,Sở Y tế Hưng Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1358,OTH_SGD_HY,Sở Giáo dục và Đào tạo Hưng Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1359,OTH_STC_HY,Sở Tài chính Hưng Yên,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
