unit_code,canonical_name,organization_type,unit_level,year_start,year_end,source_ref,source_url,source_type,code_source,crawled_at,crawl_version,unit_name_raw,unit_code_raw,dedup_key,qa_label,qa_annotator,qa_confidence,qa_note,qa_date,dataset_name,export_date
OTH_TAND_HN,Tòa án nhân dân Hà Nội,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Hà Nội,OTH_TAND_HN,toa an nhan dan ha noi,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_HN,Viện kiểm sát nhân dân Hà Nội,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Hà Nội,OTH_VKSND_HN,vien kiem sat nhan dan ha noi,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_HTAY,Hội đồng nhân dân Hà Tây,OTHER,province,2018,2026,legacy_record_dvc,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Hà Tây,OTH_HDND_HTAY,hoi ong nhan dan ha tay,OTHER,Annotator_A,MEDIUM,Đơn vị lịch sử sáp nhập (Hà Tây hoặc legacy) — cần xác nhận,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_HTAY,Tòa án nhân dân Hà Tây,OTHER,province,2018,2026,legacy_record_dvc,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Hà Tây,OTH_TAND_HTAY,toa an nhan dan ha tay,OTHER,Annotator_A,MEDIUM,Đơn vị lịch sử sáp nhập (Hà Tây hoặc legacy) — cần xác nhận,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_HTAY,Viện kiểm sát nhân dân Hà Tây,OTHER,province,2018,2026,legacy_record_dvc,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Hà Tây,OTH_VKSND_HTAY,vien kiem sat nhan dan ha tay,OTHER,Annotator_A,MEDIUM,Đơn vị lịch sử sáp nhập (Hà Tây hoặc legacy) — cần xác nhận,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_HCM,Hội đồng nhân dân Thành phố Hồ Chí Minh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Thành phố Hồ Chí Minh,OTH_HDND_HCM,hoi ong nhan dan thanh pho ho chi minh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_HCM,Tòa án nhân dân Thành phố Hồ Chí Minh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Thành phố Hồ Chí Minh,OTH_TAND_HCM,toa an nhan dan thanh pho ho chi minh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_HCM,Viện kiểm sát nhân dân Thành phố Hồ Chí Minh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Thành phố Hồ Chí Minh,OTH_VKSND_HCM,vien kiem sat nhan dan thanh pho ho chi minh,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_DN,Hội đồng nhân dân Đà Nẵng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Đà Nẵng,OTH_HDND_DN,hoi ong nhan dan a nang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_DN,Tòa án nhân dân Đà Nẵng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Đà Nẵng,OTH_TAND_DN,toa an nhan dan a nang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_DN,Viện kiểm sát nhân dân Đà Nẵng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Đà Nẵng,OTH_VKSND_DN,vien kiem sat nhan dan a nang,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_HP,Hội đồng nhân dân Hải Phòng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Hải Phòng,OTH_HDND_HP,hoi ong nhan dan hai phong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_HP,Tòa án nhân dân Hải Phòng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Hải Phòng,OTH_TAND_HP,toa an nhan dan hai phong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_HP,Viện kiểm sát nhân dân Hải Phòng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Hải Phòng,OTH_VKSND_HP,vien kiem sat nhan dan hai phong,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_CT,Hội đồng nhân dân Cần Thơ,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Cần Thơ,OTH_HDND_CT,hoi ong nhan dan can tho,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_CT,Tòa án nhân dân Cần Thơ,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Cần Thơ,OTH_TAND_CT,toa an nhan dan can tho,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_CT,Viện kiểm sát nhân dân Cần Thơ,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Cần Thơ,OTH_VKSND_CT,vien kiem sat nhan dan can tho,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_DNAI,Hội đồng nhân dân Đồng Nai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Đồng Nai,OTH_HDND_DNAI,hoi ong nhan dan ong nai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_DNAI,Tòa án nhân dân Đồng Nai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Đồng Nai,OTH_TAND_DNAI,toa an nhan dan ong nai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_DNAI,Viện kiểm sát nhân dân Đồng Nai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Đồng Nai,OTH_VKSND_DNAI,vien kiem sat nhan dan ong nai,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_BD,Hội đồng nhân dân Bình Dương,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Bình Dương,OTH_HDND_BD,hoi ong nhan dan binh duong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_BD,Tòa án nhân dân Bình Dương,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Bình Dương,OTH_TAND_BD,toa an nhan dan binh duong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_BD,Viện kiểm sát nhân dân Bình Dương,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Bình Dương,OTH_VKSND_BD,vien kiem sat nhan dan binh duong,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_VT,Hội đồng nhân dân Bà Rịa - Vũng Tàu,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Bà Rịa - Vũng Tàu,OTH_HDND_VT,hoi ong nhan dan ba ria vung tau,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_VT,Tòa án nhân dân Bà Rịa - Vũng Tàu,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Bà Rịa - Vũng Tàu,OTH_TAND_VT,toa an nhan dan ba ria vung tau,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_VT,Viện kiểm sát nhân dân Bà Rịa - Vũng Tàu,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Bà Rịa - Vũng Tàu,OTH_VKSND_VT,vien kiem sat nhan dan ba ria vung tau,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_TNI,Hội đồng nhân dân Tây Ninh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Tây Ninh,OTH_HDND_TNI,hoi ong nhan dan tay ninh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_TNI,Tòa án nhân dân Tây Ninh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Tây Ninh,OTH_TAND_TNI,toa an nhan dan tay ninh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_TNI,Viện kiểm sát nhân dân Tây Ninh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Tây Ninh,OTH_VKSND_TNI,vien kiem sat nhan dan tay ninh,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_BPC,Hội đồng nhân dân Bình Phước,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Bình Phước,OTH_HDND_BPC,hoi ong nhan dan binh phuoc,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_BPC,Tòa án nhân dân Bình Phước,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Bình Phước,OTH_TAND_BPC,toa an nhan dan binh phuoc,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_BPC,Viện kiểm sát nhân dân Bình Phước,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Bình Phước,OTH_VKSND_BPC,vien kiem sat nhan dan binh phuoc,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_AGI,Hội đồng nhân dân An Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân An Giang,OTH_HDND_AGI,hoi ong nhan dan an giang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_AGI,Tòa án nhân dân An Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân An Giang,OTH_TAND_AGI,toa an nhan dan an giang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_AGI,Viện kiểm sát nhân dân An Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân An Giang,OTH_VKSND_AGI,vien kiem sat nhan dan an giang,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_KGI,Hội đồng nhân dân Kiên Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Kiên Giang,OTH_HDND_KGI,hoi ong nhan dan kien giang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_KGI,Tòa án nhân dân Kiên Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Kiên Giang,OTH_TAND_KGI,toa an nhan dan kien giang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_KGI,Viện kiểm sát nhân dân Kiên Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Kiên Giang,OTH_VKSND_KGI,vien kiem sat nhan dan kien giang,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_CM,Hội đồng nhân dân Cà Mau,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Cà Mau,OTH_HDND_CM,hoi ong nhan dan ca mau,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_CM,Tòa án nhân dân Cà Mau,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Cà Mau,OTH_TAND_CM,toa an nhan dan ca mau,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_CM,Viện kiểm sát nhân dân Cà Mau,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Cà Mau,OTH_VKSND_CM,vien kiem sat nhan dan ca mau,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_HAG,Hội đồng nhân dân Hậu Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Hậu Giang,OTH_HDND_HAG,hoi ong nhan dan hau giang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_HAG,Tòa án nhân dân Hậu Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Hậu Giang,OTH_TAND_HAG,toa an nhan dan hau giang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_HAG,Viện kiểm sát nhân dân Hậu Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Hậu Giang,OTH_VKSND_HAG,vien kiem sat nhan dan hau giang,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_ST,Hội đồng nhân dân Sóc Trăng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Sóc Trăng,OTH_HDND_ST,hoi ong nhan dan soc trang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_ST,Tòa án nhân dân Sóc Trăng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Sóc Trăng,OTH_TAND_ST,toa an nhan dan soc trang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_ST,Viện kiểm sát nhân dân Sóc Trăng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Sóc Trăng,OTH_VKSND_ST,vien kiem sat nhan dan soc trang,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_BL,Hội đồng nhân dân Bạc Liêu,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Bạc Liêu,OTH_HDND_BL,hoi ong nhan dan bac lieu,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_BL,Tòa án nhân dân Bạc Liêu,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Bạc Liêu,OTH_TAND_BL,toa an nhan dan bac lieu,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_BL,Viện kiểm sát nhân dân Bạc Liêu,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Bạc Liêu,OTH_VKSND_BL,vien kiem sat nhan dan bac lieu,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_TV,Hội đồng nhân dân Trà Vinh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Trà Vinh,OTH_HDND_TV,hoi ong nhan dan tra vinh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_TV,Tòa án nhân dân Trà Vinh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Trà Vinh,OTH_TAND_TV,toa an nhan dan tra vinh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_TV,Viện kiểm sát nhân dân Trà Vinh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Trà Vinh,OTH_VKSND_TV,vien kiem sat nhan dan tra vinh,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_VL,Hội đồng nhân dân Vĩnh Long,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Vĩnh Long,OTH_HDND_VL,hoi ong nhan dan vinh long,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_VL,Tòa án nhân dân Vĩnh Long,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Vĩnh Long,OTH_TAND_VL,toa an nhan dan vinh long,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_VL,Viện kiểm sát nhân dân Vĩnh Long,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Vĩnh Long,OTH_VKSND_VL,vien kiem sat nhan dan vinh long,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_BT,Hội đồng nhân dân Bến Tre,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Bến Tre,OTH_HDND_BT,hoi ong nhan dan ben tre,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_BT,Tòa án nhân dân Bến Tre,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Bến Tre,OTH_TAND_BT,toa an nhan dan ben tre,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_BT,Viện kiểm sát nhân dân Bến Tre,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Bến Tre,OTH_VKSND_BT,vien kiem sat nhan dan ben tre,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_TG,Hội đồng nhân dân Tiền Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Tiền Giang,OTH_HDND_TG,hoi ong nhan dan tien giang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_TG,Tòa án nhân dân Tiền Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Tiền Giang,OTH_TAND_TG,toa an nhan dan tien giang,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_TG,Viện kiểm sát nhân dân Tiền Giang,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Tiền Giang,OTH_VKSND_TG,vien kiem sat nhan dan tien giang,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
