alias_id,unit_id,unit_code,alias_name,alias_type,generator_source
8586,1338,OTH_SGD_QNH,SGDĐTQN,abbreviation,auto_rule
8587,1338,OTH_SGD_QNH,Sở Giáo dục và Đào tạo QuảngNinh,typo_ocr,noise_injector
8588,1339,OTH_STC_QNH,Sở Tài chính Quảng Ninh,canonical,manual_registry
8589,1339,OTH_STC_QNH,STC Quảng Ninh,abbreviation,domain_rules
8590,1339,OTH_STC_QNH,So Tai chinh Quang Ninh,no_accent,auto_rule
8591,1339,OTH_STC_QNH,STCQN,abbreviation,auto_rule
8592,1340,OTH_STP_QNH,Sở Tư pháp Quảng Ninh,canonical,manual_registry
8593,1340,OTH_STP_QNH,STP Quảng Ninh,abbreviation,domain_rules
8594,1340,OTH_STP_QNH,So Tu phap Quang Ninh,no_accent,auto_rule
8595,1340,OTH_STP_QNH,STPQN,abbreviation,auto_rule
8596,1341,OTH_SKH_QNH,Sở Kế hoạch và Đầu tư Quảng Ninh,canonical,manual_registry
8597,1341,OTH_SKH_QNH,SKH&ĐT Quảng Ninh,abbreviation,domain_rules
8598,1341,OTH_SKH_QNH,SKHĐT Quảng Ninh,abbreviation,domain_rules
8599,1341,OTH_SKH_QNH,So Ke hoach va Đau tu Quang Ninh,no_accent,auto_rule
8600,1341,OTH_SKH_QNH,SKHĐTQN,abbreviation,auto_rule
8601,1341,OTH_SKH_QNH,SởKế hoạchvà Đầu tư Quảng Ninh,typo_ocr,noise_injector
8602,1342,OTH_SXD_QNH,Sở Xây dựng Quảng Ninh,canonical,manual_registry
8603,1342,OTH_SXD_QNH,SXD Quảng Ninh,abbreviation,domain_rules
8604,1342,OTH_SXD_QNH,So Xay dung Quang Ninh,no_accent,auto_rule
8605,1342,OTH_SXD_QNH,SXDQN,abbreviation,auto_rule
8606,1342,OTH_SXD_QNH,Sở Xâydựng Quảng Ninh,typo_ocr,noise_injector
8607,1343,OTH_STNMT_QNH,Sở Tài nguyên và Môi trường Quảng Ninh,canonical,manual_registry
8608,1343,OTH_STNMT_QNH,STNMT Quảng Ninh,abbreviation,domain_rules
8609,1343,OTH_STNMT_QNH,So Tai nguyen va Moi truong Quang Ninh,no_accent,auto_rule
8610,1343,OTH_STNMT_QNH,STNMTQN,abbreviation,auto_rule
8611,1343,OTH_STNMT_QNH,Sở Tài nguyên và Môi trường QuảngNinh,typo_ocr,noise_injector
8612,1343,OTH_STNMT_QNH,Sở Tài ngun và Môi trường Quảng Ninh,typo_ocr,noise_injector
8613,1344,OTH_SNV_QNH,Sở Nội vụ Quảng Ninh,canonical,manual_registry
8614,1344,OTH_SNV_QNH,SNV Quảng Ninh,abbreviation,domain_rules
8615,1344,OTH_SNV_QNH,So Noi vu Quang Ninh,no_accent,auto_rule
8616,1344,OTH_SNV_QNH,SNVQN,abbreviation,auto_rule
8617,1344,OTH_SNV_QNH,Sở Nội vụ Quảng Nih,typo_ocr,noise_injector
8618,1345,OTH_UBND_HD,Ủy ban nhân dân Hải Dương,canonical,manual_registry
8619,1345,OTH_UBND_HD,UBND Hải Dương,abbreviation,domain_rules
8620,1345,OTH_UBND_HD,UB Hải Dương,alias,domain_rules
8621,1345,OTH_UBND_HD,Uy ban nhan dan Hai Duong,no_accent,auto_rule
8622,1345,OTH_UBND_HD,ỦBHD,abbreviation,auto_rule
8623,1345,OTH_UBND_HD,Ủy ban nhân dân Hải Dươn,typo_ocr,noise_injector
8624,1345,OTH_UBND_HD,Ủy ban nhân dân Hải Dưng,typo_ocr,noise_injector
8625,1346,OTH_BHXH_HD,Bảo hiểm Xã hội Hải Dương,canonical,manual_registry
8626,1346,OTH_BHXH_HD,BHXH Hải Dương,abbreviation,domain_rules
8627,1346,OTH_BHXH_HD,Bao hiem Xa hoi Hai Duong,no_accent,auto_rule
8628,1346,OTH_BHXH_HD,BHXHHD,abbreviation,auto_rule
8629,1346,OTH_BHXH_HD,Bảo hiểm Xã hội Hải Dơng,typo_ocr,noise_injector
8630,1346,OTH_BHXH_HD,Bảo hiểm Xã hội Hải ương,typo_ocr,noise_injector
8631,1347,OTH_SYT_HD,Sở Y tế Hải Dương,canonical,manual_registry
8632,1347,OTH_SYT_HD,SYT Hải Dương,abbreviation,domain_rules
8633,1347,OTH_SYT_HD,So Y te Hai Duong,no_accent,auto_rule
8634,1347,OTH_SYT_HD,STHD,abbreviation,auto_rule
8635,1347,OTH_SYT_HD,Sở Y ế Hải Dương,typo_ocr,noise_injector
8636,1348,OTH_SGD_HD,Sở Giáo dục và Đào tạo Hải Dương,canonical,manual_registry
8637,1348,OTH_SGD_HD,Sở GD&ĐT Hải Dương,alias,domain_rules
8638,1348,OTH_SGD_HD,SGD&ĐT Hải Dương,abbreviation,domain_rules
8639,1348,OTH_SGD_HD,So Giao duc va Đao tao Hai Duong,no_accent,auto_rule
8640,1348,OTH_SGD_HD,SGDĐTHD,abbreviation,auto_rule
8641,1348,OTH_SGD_HD,Sở Giáo dục và Đào tạo Hải Dươn,typo_ocr,noise_injector
8642,1349,OTH_STC_HD,Sở Tài chính Hải Dương,canonical,manual_registry
8643,1349,OTH_STC_HD,STC Hải Dương,abbreviation,domain_rules
8644,1349,OTH_STC_HD,So Tai chinh Hai Duong,no_accent,auto_rule
8645,1349,OTH_STC_HD,STCHD,abbreviation,auto_rule
8646,1349,OTH_STC_HD,Sở Tài hính Hi Dương,typo_ocr,noise_injector
8647,1350,OTH_STP_HD,Sở Tư pháp Hải Dương,canonical,manual_registry
8648,1350,OTH_STP_HD,STP Hải Dương,abbreviation,domain_rules
8649,1350,OTH_STP_HD,So Tu phap Hai Duong,no_accent,auto_rule
8650,1350,OTH_STP_HD,STPHD,abbreviation,auto_rule
8651,1351,OTH_SKH_HD,Sở Kế hoạch và Đầu tư Hải Dương,canonical,manual_registry
8652,1351,OTH_SKH_HD,SKH&ĐT Hải Dương,abbreviation,domain_rules
8653,1351,OTH_SKH_HD,SKHĐT Hải Dương,abbreviation,domain_rules
8654,1351,OTH_SKH_HD,So Ke hoach va Đau tu Hai Duong,no_accent,auto_rule
8655,1351,OTH_SKH_HD,SKHĐTHD,abbreviation,auto_rule
8656,1352,OTH_SXD_HD,Sở Xây dựng Hải Dương,canonical,manual_registry
8657,1352,OTH_SXD_HD,SXD Hải Dương,abbreviation,domain_rules
8658,1352,OTH_SXD_HD,So Xay dung Hai Duong,no_accent,auto_rule
8659,1352,OTH_SXD_HD,SXDHD,abbreviation,auto_rule
8660,1352,OTH_SXD_HD,Sở ây dựng Hải Dương,typo_ocr,noise_injector
8661,1352,OTH_SXD_HD,Sở Xâ dựg Hải Dương,typo_ocr,noise_injector
8662,1353,OTH_STNMT_HD,Sở Tài nguyên và Môi trường Hải Dương,canonical,manual_registry
8663,1353,OTH_STNMT_HD,STNMT Hải Dương,abbreviation,domain_rules
8664,1353,OTH_STNMT_HD,So Tai nguyen va Moi truong Hai Duong,no_accent,auto_rule
8665,1353,OTH_STNMT_HD,STNMTHD,abbreviation,auto_rule
8666,1353,OTH_STNMT_HD,Sở Tài nguyên và Môi trường Hải Dưng,typo_ocr,noise_injector
8667,1354,OTH_SNV_HD,Sở Nội vụ Hải Dương,canonical,manual_registry
8668,1354,OTH_SNV_HD,SNV Hải Dương,abbreviation,domain_rules
8669,1354,OTH_SNV_HD,So Noi vu Hai Duong,no_accent,auto_rule
8670,1354,OTH_SNV_HD,SNVHD,abbreviation,auto_rule
8671,1355,OTH_UBND_HY,Ủy ban nhân dân Hưng Yên,canonical,manual_registry
8672,1355,OTH_UBND_HY,UBND Hưng Yên,abbreviation,domain_rules
8673,1355,OTH_UBND_HY,UB Hưng Yên,alias,domain_rules
8674,1355,OTH_UBND_HY,Uy ban nhan dan Hung Yen,no_accent,auto_rule
8675,1355,OTH_UBND_HY,ỦBHY,abbreviation,auto_rule
8676,1355,OTH_UBND_HY,Ủy bn nhân dân Hưng Yên,typo_ocr,noise_injector
8677,1356,OTH_BHXH_HY,Bảo hiểm Xã hội Hưng Yên,canonical,manual_registry
8678,1356,OTH_BHXH_HY,BHXH Hưng Yên,abbreviation,domain_rules
8679,1356,OTH_BHXH_HY,Bao hiem Xa hoi Hung Yen,no_accent,auto_rule
8680,1356,OTH_BHXH_HY,BHXHHY,abbreviation,auto_rule
8681,1356,OTH_BHXH_HY,Bảo hiểm Xã hội Hng Yên,typo_ocr,noise_injector
8682,1357,OTH_SYT_HY,Sở Y tế Hưng Yên,canonical,manual_registry
8683,1357,OTH_SYT_HY,SYT Hưng Yên,abbreviation,domain_rules
8684,1357,OTH_SYT_HY,So Y te Hung Yen,no_accent,auto_rule
8685,1357,OTH_SYT_HY,STHY,abbreviation,auto_rule
8686,1358,OTH_SGD_HY,Sở Giáo dục và Đào tạo Hưng Yên,canonical,manual_registry
8687,1358,OTH_SGD_HY,Sở GD&ĐT Hưng Yên,alias,domain_rules
8688,1358,OTH_SGD_HY,SGD&ĐT Hưng Yên,abbreviation,domain_rules
8689,1358,OTH_SGD_HY,So Giao duc va Đao tao Hung Yen,no_accent,auto_rule
8690,1358,OTH_SGD_HY,SGDĐTHY,abbreviation,auto_rule
8691,1358,OTH_SGD_HY,Sở Giáo dục và Đào tạo Hưg Yên,typo_ocr,noise_injector
8692,1358,OTH_SGD_HY,Sở Giáo dụ và Đào tạo Hưng Yên,typo_ocr,noise_injector
8693,1359,OTH_STC_HY,Sở Tài chính Hưng Yên,canonical,manual_registry
8694,1359,OTH_STC_HY,STC Hưng Yên,abbreviation,domain_rules
8695,1359,OTH_STC_HY,So Tai chinh Hung Yen,no_accent,auto_rule
8696,1359,OTH_STC_HY,STCHY,abbreviation,auto_rule
8697,1359,OTH_STC_HY,Sở Tài chính Hưng Yn,typo_ocr,noise_injector
8698,1360,OTH_STP_HY,Sở Tư pháp Hưng Yên,canonical,manual_registry
8699,1360,OTH_STP_HY,STP Hưng Yên,abbreviation,domain_rules
8700,1360,OTH_STP_HY,So Tu phap Hung Yen,no_accent,auto_rule
8701,1360,OTH_STP_HY,STPHY,abbreviation,auto_rule
8702,1361,OTH_SKH_HY,Sở Kế hoạch và Đầu tư Hưng Yên,canonical,manual_registry
8703,1361,OTH_SKH_HY,SKH&ĐT Hưng Yên,abbreviation,domain_rules
8704,1361,OTH_SKH_HY,SKHĐT Hưng Yên,abbreviation,domain_rules
8705,1361,OTH_SKH_HY,So Ke hoach va Đau tu Hung Yen,no_accent,auto_rule
8706,1361,OTH_SKH_HY,SKHĐTHY,abbreviation,auto_rule
8707,1361,OTH_SKH_HY,Sở Kế hoạch và Đầu tư Hng Yên,typo_ocr,noise_injector
8708,1362,OTH_SXD_HY,Sở Xây dựng Hưng Yên,canonical,manual_registry
8709,1362,OTH_SXD_HY,SXD Hưng Yên,abbreviation,domain_rules
8710,1362,OTH_SXD_HY,So Xay dung Hung Yen,no_accent,auto_rule
8711,1362,OTH_SXD_HY,SXDHY,abbreviation,auto_rule
8712,1363,OTH_STNMT_HY,Sở Tài nguyên và Môi trường Hưng Yên,canonical,manual_registry
8713,1363,OTH_STNMT_HY,STNMT Hưng Yên,abbreviation,domain_rules
8714,1363,OTH_STNMT_HY,So Tai nguyen va Moi truong Hung Yen,no_accent,auto_rule
8715,1363,OTH_STNMT_HY,STNMTHY,abbreviation,auto_rule
8716,1364,OTH_SNV_HY,Sở Nội vụ Hưng Yên,canonical,manual_registry
8717,1364,OTH_SNV_HY,SNV Hưng Yên,abbreviation,domain_rules
8718,1364,OTH_SNV_HY,So Noi vu Hung Yen,no_accent,auto_rule
8719,1364,OTH_SNV_HY,SNVHY,abbreviation,auto_rule
8720,1365,OTH_UBND_TBI,Ủy ban nhân dân Thái Bình,canonical,manual_registry
8721,1365,OTH_UBND_TBI,UBND Thái Bình,abbreviation,domain_rules
8722,1365,OTH_UBND_TBI,UB Thái Bình,alias,domain_rules
8723,1365,OTH_UBND_TBI,Uy ban nhan dan Thai Binh,no_accent,auto_rule
8724,1365,OTH_UBND_TBI,ỦBTB,abbreviation,auto_rule
8725,1365,OTH_UBND_TBI,Ủy ban nhân dânThái Bình,typo_ocr,noise_injector
8726,1365,OTH_UBND_TBI,Ủy ban hân dân Thái Bình,typo_ocr,noise_injector
8727,1366,OTH_BHXH_TBI,Bảo hiểm Xã hội Thái Bình,canonical,manual_registry
8728,1366,OTH_BHXH_TBI,BHXH Thái Bình,abbreviation,domain_rules
8729,1366,OTH_BHXH_TBI,Bao hiem Xa hoi Thai Binh,no_accent,auto_rule
8730,1366,OTH_BHXH_TBI,BHXHTB,abbreviation,auto_rule
8731,1367,OTH_SYT_TBI,Sở Y tế Thái Bình,canonical,manual_registry
8732,1367,OTH_SYT_TBI,SYT Thái Bình,abbreviation,domain_rules
8733,1367,OTH_SYT_TBI,So Y te Thai Binh,no_accent,auto_rule
8734,1367,OTH_SYT_TBI,STTB,abbreviation,auto_rule
8735,1367,OTH_SYT_TBI,Sở Y tế Tái Bình,typo_ocr,noise_injector
8736,1367,OTH_SYT_TBI,Sở Y tế Thái ình,typo_ocr,noise_injector
8737,1368,OTH_SGD_TBI,Sở Giáo dục và Đào tạo Thái Bình,canonical,manual_registry
8738,1368,OTH_SGD_TBI,Sở GD&ĐT Thái Bình,alias,domain_rules
8739,1368,OTH_SGD_TBI,SGD&ĐT Thái Bình,abbreviation,domain_rules
8740,1368,OTH_SGD_TBI,So Giao duc va Đao tao Thai Binh,no_accent,auto_rule
8741,1368,OTH_SGD_TBI,SGDĐTTB,abbreviation,auto_rule
8742,1368,OTH_SGD_TBI,Sở Giáo dục và Đà tạo Thái Bình,typo_ocr,noise_injector
8743,1369,OTH_STC_TBI,Sở Tài chính Thái Bình,canonical,manual_registry
8744,1369,OTH_STC_TBI,STC Thái Bình,abbreviation,domain_rules
8745,1369,OTH_STC_TBI,So Tai chinh Thai Binh,no_accent,auto_rule
8746,1369,OTH_STC_TBI,STCTB,abbreviation,auto_rule
8747,1369,OTH_STC_TBI,Sở Tài chín Tái Bình,typo_ocr,noise_injector
8748,1370,OTH_STP_TBI,Sở Tư pháp Thái Bình,canonical,manual_registry
8749,1370,OTH_STP_TBI,STP Thái Bình,abbreviation,domain_rules
8750,1370,OTH_STP_TBI,So Tu phap Thai Binh,no_accent,auto_rule
8751,1370,OTH_STP_TBI,STPTB,abbreviation,auto_rule
8752,1371,OTH_SKH_TBI,Sở Kế hoạch và Đầu tư Thái Bình,canonical,manual_registry
8753,1371,OTH_SKH_TBI,SKH&ĐT Thái Bình,abbreviation,domain_rules
8754,1371,OTH_SKH_TBI,SKHĐT Thái Bình,abbreviation,domain_rules
8755,1371,OTH_SKH_TBI,So Ke hoach va Đau tu Thai Binh,no_accent,auto_rule
8756,1371,OTH_SKH_TBI,SKHĐTTB,abbreviation,auto_rule
8757,1371,OTH_SKH_TBI,Sở Kế hoạch và Đầu ư Thái Bình,typo_ocr,noise_injector
8758,1371,OTH_SKH_TBI,Sở Kế oạch và Đầu tư Thái Bình,typo_ocr,noise_injector
8759,1372,OTH_SXD_TBI,Sở Xây dựng Thái Bình,canonical,manual_registry
8760,1372,OTH_SXD_TBI,SXD Thái Bình,abbreviation,domain_rules
8761,1372,OTH_SXD_TBI,So Xay dung Thai Binh,no_accent,auto_rule
8762,1372,OTH_SXD_TBI,SXDTB,abbreviation,auto_rule
8763,1372,OTH_SXD_TBI,Sở Xây dựngTháiBình,typo_ocr,noise_injector
8764,1373,OTH_STNMT_TBI,Sở Tài nguyên và Môi trường Thái Bình,canonical,manual_registry
8765,1373,OTH_STNMT_TBI,STNMT Thái Bình,abbreviation,domain_rules
8766,1373,OTH_STNMT_TBI,So Tai nguyen va Moi truong Thai Binh,no_accent,auto_rule
8767,1373,OTH_STNMT_TBI,STNMTTB,abbreviation,auto_rule
8768,1374,OTH_SNV_TBI,Sở Nội vụ Thái Bình,canonical,manual_registry
8769,1374,OTH_SNV_TBI,SNV Thái Bình,abbreviation,domain_rules
8770,1374,OTH_SNV_TBI,So Noi vu Thai Binh,no_accent,auto_rule
8771,1374,OTH_SNV_TBI,SNVTB,abbreviation,auto_rule
8772,1374,OTH_SNV_TBI,Sở ội vụ Thái Bình,typo_ocr,noise_injector
8773,1375,OTH_UBND_NDI,Ủy ban nhân dân Nam Định,canonical,manual_registry
8774,1375,OTH_UBND_NDI,UBND Nam Định,abbreviation,domain_rules
8775,1375,OTH_UBND_NDI,UB Nam Định,alias,domain_rules
8776,1375,OTH_UBND_NDI,Uy ban nhan dan Nam Đinh,no_accent,auto_rule
8777,1375,OTH_UBND_NDI,ỦBNĐ,abbreviation,auto_rule
8778,1375,OTH_UBND_NDI,Ủy ban nhân dâ Nam Định,typo_ocr,noise_injector
8779,1376,OTH_BHXH_NDI,Bảo hiểm Xã hội Nam Định,canonical,manual_registry
8780,1376,OTH_BHXH_NDI,BHXH Nam Định,abbreviation,domain_rules
8781,1376,OTH_BHXH_NDI,Bao hiem Xa hoi Nam Đinh,no_accent,auto_rule
8782,1376,OTH_BHXH_NDI,BHXHNĐ,abbreviation,auto_rule
8783,1376,OTH_BHXH_NDI,Bảo hiểm Xã hi Nam Định,typo_ocr,noise_injector
8784,1377,OTH_SYT_NDI,Sở Y tế Nam Định,canonical,manual_registry
8785,1377,OTH_SYT_NDI,SYT Nam Định,abbreviation,domain_rules
8786,1377,OTH_SYT_NDI,So Y te Nam Đinh,no_accent,auto_rule
8787,1377,OTH_SYT_NDI,STNĐ,abbreviation,auto_rule
8788,1378,OTH_SGD_NDI,Sở Giáo dục và Đào tạo Nam Định,canonical,manual_registry
8789,1378,OTH_SGD_NDI,Sở GD&ĐT Nam Định,alias,domain_rules
8790,1378,OTH_SGD_NDI,SGD&ĐT Nam Định,abbreviation,domain_rules
8791,1378,OTH_SGD_NDI,So Giao duc va Đao tao Nam Đinh,no_accent,auto_rule
8792,1378,OTH_SGD_NDI,SGDĐTNĐ,abbreviation,auto_rule
8793,1378,OTH_SGD_NDI,Sở Giáo dục vàĐào tạo Nam Định,typo_ocr,noise_injector
8794,1379,OTH_STC_NDI,Sở Tài chính Nam Định,canonical,manual_registry
8795,1379,OTH_STC_NDI,STC Nam Định,abbreviation,domain_rules
8796,1379,OTH_STC_NDI,So Tai chinh Nam Đinh,no_accent,auto_rule
8797,1379,OTH_STC_NDI,STCNĐ,abbreviation,auto_rule
8798,1380,OTH_STP_NDI,Sở Tư pháp Nam Định,canonical,manual_registry
8799,1380,OTH_STP_NDI,STP Nam Định,abbreviation,domain_rules
8800,1380,OTH_STP_NDI,So Tu phap Nam Đinh,no_accent,auto_rule
8801,1380,OTH_STP_NDI,STPNĐ,abbreviation,auto_rule
8802,1380,OTH_STP_NDI,Sở Tư háp Nam Định,typo_ocr,noise_injector
8803,1381,OTH_SKH_NDI,Sở Kế hoạch và Đầu tư Nam Định,canonical,manual_registry
8804,1381,OTH_SKH_NDI,SKH&ĐT Nam Định,abbreviation,domain_rules
8805,1381,OTH_SKH_NDI,SKHĐT Nam Định,abbreviation,domain_rules
8806,1381,OTH_SKH_NDI,So Ke hoach va Đau tu Nam Đinh,no_accent,auto_rule
8807,1381,OTH_SKH_NDI,SKHĐTNĐ,abbreviation,auto_rule
8808,1382,OTH_SXD_NDI,Sở Xây dựng Nam Định,canonical,manual_registry
8809,1382,OTH_SXD_NDI,SXD Nam Định,abbreviation,domain_rules
8810,1382,OTH_SXD_NDI,So Xay dung Nam Đinh,no_accent,auto_rule
8811,1382,OTH_SXD_NDI,SXDNĐ,abbreviation,auto_rule
8812,1383,OTH_STNMT_NDI,Sở Tài nguyên và Môi trường Nam Định,canonical,manual_registry
8813,1383,OTH_STNMT_NDI,STNMT Nam Định,abbreviation,domain_rules
8814,1383,OTH_STNMT_NDI,So Tai nguyen va Moi truong Nam Đinh,no_accent,auto_rule
8815,1383,OTH_STNMT_NDI,STNMTNĐ,abbreviation,auto_rule
8816,1384,OTH_SNV_NDI,Sở Nội vụ Nam Định,canonical,manual_registry
8817,1384,OTH_SNV_NDI,SNV Nam Định,abbreviation,domain_rules
8818,1384,OTH_SNV_NDI,So Noi vu Nam Đinh,no_accent,auto_rule
8819,1384,OTH_SNV_NDI,SNVNĐ,abbreviation,auto_rule
8820,1384,OTH_SNV_NDI,Sở Nội vụ Na Định,typo_ocr,noise_injector
8821,1385,OTH_UBND_HNA,Ủy ban nhân dân Hà Nam,canonical,manual_registry
8822,1385,OTH_UBND_HNA,UBND Hà Nam,abbreviation,domain_rules
8823,1385,OTH_UBND_HNA,UB Hà Nam,alias,domain_rules
8824,1385,OTH_UBND_HNA,Uy ban nhan dan Ha Nam,no_accent,auto_rule
8825,1385,OTH_UBND_HNA,ỦBHN,abbreviation,auto_rule
8826,1385,OTH_UBND_HNA,Ủy bn nhân dân Hà Nam,typo_ocr,noise_injector
8827,1386,OTH_BHXH_HNA,Bảo hiểm Xã hội Hà Nam,canonical,manual_registry
8828,1386,OTH_BHXH_HNA,BHXH Hà Nam,abbreviation,domain_rules
8829,1386,OTH_BHXH_HNA,Bao hiem Xa hoi Ha Nam,no_accent,auto_rule
8830,1386,OTH_BHXH_HNA,BHXHHN,abbreviation,auto_rule
8831,1387,OTH_SYT_HNA,Sở Y tế Hà Nam,canonical,manual_registry
8832,1387,OTH_SYT_HNA,SYT Hà Nam,abbreviation,domain_rules
8833,1387,OTH_SYT_HNA,So Y te Ha Nam,no_accent,auto_rule
8834,1387,OTH_SYT_HNA,STHN,abbreviation,auto_rule
8835,1387,OTH_SYT_HNA,Sở Y tế Hà am,typo_ocr,noise_injector
8836,1388,OTH_SGD_HNA,Sở Giáo dục và Đào tạo Hà Nam,canonical,manual_registry
8837,1388,OTH_SGD_HNA,Sở GD&ĐT Hà Nam,alias,domain_rules
8838,1388,OTH_SGD_HNA,SGD&ĐT Hà Nam,abbreviation,domain_rules
8839,1388,OTH_SGD_HNA,So Giao duc va Đao tao Ha Nam,no_accent,auto_rule
8840,1388,OTH_SGD_HNA,SGDĐTHN,abbreviation,auto_rule
8841,1388,OTH_SGD_HNA,Sở Giáo dục và Đào tạoHà Nam,typo_ocr,noise_injector
8842,1389,OTH_STC_HNA,Sở Tài chính Hà Nam,canonical,manual_registry
8843,1389,OTH_STC_HNA,STC Hà Nam,abbreviation,domain_rules
8844,1389,OTH_STC_HNA,So Tai chinh Ha Nam,no_accent,auto_rule
8845,1389,OTH_STC_HNA,STCHN,abbreviation,auto_rule
8846,1390,OTH_STP_HNA,Sở Tư pháp Hà Nam,canonical,manual_registry
8847,1390,OTH_STP_HNA,STP Hà Nam,abbreviation,domain_rules
8848,1390,OTH_STP_HNA,So Tu phap Ha Nam,no_accent,auto_rule
8849,1390,OTH_STP_HNA,STPHN,abbreviation,auto_rule
8850,1391,OTH_SKH_HNA,Sở Kế hoạch và Đầu tư Hà Nam,canonical,manual_registry
8851,1391,OTH_SKH_HNA,SKH&ĐT Hà Nam,abbreviation,domain_rules
8852,1391,OTH_SKH_HNA,SKHĐT Hà Nam,abbreviation,domain_rules
8853,1391,OTH_SKH_HNA,So Ke hoach va Đau tu Ha Nam,no_accent,auto_rule
8854,1391,OTH_SKH_HNA,SKHĐTHN,abbreviation,auto_rule
8855,1392,OTH_SXD_HNA,Sở Xây dựng Hà Nam,canonical,manual_registry
8856,1392,OTH_SXD_HNA,SXD Hà Nam,abbreviation,domain_rules
8857,1392,OTH_SXD_HNA,So Xay dung Ha Nam,no_accent,auto_rule
8858,1392,OTH_SXD_HNA,SXDHN,abbreviation,auto_rule
8859,1392,OTH_SXD_HNA,Sở Xây dựngHà Nam,typo_ocr,noise_injector
8860,1393,OTH_STNMT_HNA,Sở Tài nguyên và Môi trường Hà Nam,canonical,manual_registry
8861,1393,OTH_STNMT_HNA,STNMT Hà Nam,abbreviation,domain_rules
8862,1393,OTH_STNMT_HNA,So Tai nguyen va Moi truong Ha Nam,no_accent,auto_rule
8863,1393,OTH_STNMT_HNA,STNMTHN,abbreviation,auto_rule
8864,1393,OTH_STNMT_HNA,Sở Tài nguyên và Môi trờng HàNam,typo_ocr,noise_injector
8865,1394,OTH_SNV_HNA,Sở Nội vụ Hà Nam,canonical,manual_registry
8866,1394,OTH_SNV_HNA,SNV Hà Nam,abbreviation,domain_rules
8867,1394,OTH_SNV_HNA,So Noi vu Ha Nam,no_accent,auto_rule
8868,1394,OTH_SNV_HNA,SNVHN,abbreviation,auto_rule
8869,1394,OTH_SNV_HNA,Sở Nội vụ à Nam,typo_ocr,noise_injector
8870,1395,OTH_UBND_NB,Ủy ban nhân dân Ninh Bình,canonical,manual_registry
8871,1395,OTH_UBND_NB,UBND Ninh Bình,abbreviation,domain_rules
8872,1395,OTH_UBND_NB,UB Ninh Bình,alias,domain_rules
8873,1395,OTH_UBND_NB,Uy ban nhan dan Ninh Binh,no_accent,auto_rule
8874,1395,OTH_UBND_NB,ỦBNB,abbreviation,auto_rule
8875,1395,OTH_UBND_NB,Ủy an nhân dân inh Bình,typo_ocr,noise_injector
8876,1395,OTH_UBND_NB,Ủy bannhân dân Ninh Bình,typo_ocr,noise_injector
8877,1396,OTH_BHXH_NB,Bảo hiểm Xã hội Ninh Bình,canonical,manual_registry
8878,1396,OTH_BHXH_NB,BHXH Ninh Bình,abbreviation,domain_rules
8879,1396,OTH_BHXH_NB,Bao hiem Xa hoi Ninh Binh,no_accent,auto_rule
8880,1396,OTH_BHXH_NB,BHXHNB,abbreviation,auto_rule
8881,1396,OTH_BHXH_NB,Bảo iểm Xã hội Ninh Bình,typo_ocr,noise_injector
8882,1397,OTH_SYT_NB,Sở Y tế Ninh Bình,canonical,manual_registry
8883,1397,OTH_SYT_NB,SYT Ninh Bình,abbreviation,domain_rules
8884,1397,OTH_SYT_NB,So Y te Ninh Binh,no_accent,auto_rule
8885,1397,OTH_SYT_NB,STNB,abbreviation,auto_rule
8886,1397,OTH_SYT_NB,Sở Y tế Ninh Bìh,typo_ocr,noise_injector
8887,1397,OTH_SYT_NB,Sở Y tếNinh Bình,typo_ocr,noise_injector
8888,1398,OTH_SGD_NB,Sở Giáo dục và Đào tạo Ninh Bình,canonical,manual_registry
8889,1398,OTH_SGD_NB,Sở GD&ĐT Ninh Bình,alias,domain_rules
8890,1398,OTH_SGD_NB,SGD&ĐT Ninh Bình,abbreviation,domain_rules
8891,1398,OTH_SGD_NB,So Giao duc va Đao tao Ninh Binh,no_accent,auto_rule
8892,1398,OTH_SGD_NB,SGDĐTNB,abbreviation,auto_rule
8893,1399,OTH_STC_NB,Sở Tài chính Ninh Bình,canonical,manual_registry
8894,1399,OTH_STC_NB,STC Ninh Bình,abbreviation,domain_rules
8895,1399,OTH_STC_NB,So Tai chinh Ninh Binh,no_accent,auto_rule
8896,1399,OTH_STC_NB,STCNB,abbreviation,auto_rule
8897,1400,OTH_STP_NB,Sở Tư pháp Ninh Bình,canonical,manual_registry
8898,1400,OTH_STP_NB,STP Ninh Bình,abbreviation,domain_rules
8899,1400,OTH_STP_NB,So Tu phap Ninh Binh,no_accent,auto_rule
8900,1400,OTH_STP_NB,STPNB,abbreviation,auto_rule
8901,1400,OTH_STP_NB,Sở Tư phá Ninh Bình,typo_ocr,noise_injector
8902,1400,OTH_STP_NB,Sở ư pháp Ninh Bình,typo_ocr,noise_injector
8903,1401,OTH_SKH_NB,Sở Kế hoạch và Đầu tư Ninh Bình,canonical,manual_registry
8904,1401,OTH_SKH_NB,SKH&ĐT Ninh Bình,abbreviation,domain_rules
8905,1401,OTH_SKH_NB,SKHĐT Ninh Bình,abbreviation,domain_rules
8906,1401,OTH_SKH_NB,So Ke hoach va Đau tu Ninh Binh,no_accent,auto_rule
8907,1401,OTH_SKH_NB,SKHĐTNB,abbreviation,auto_rule
8908,1401,OTH_SKH_NB,Sở ế hoạch và Đầu tư Ninh Bình,typo_ocr,noise_injector
